LAT,LON,ORIENTX,ORIENTY,ORIENTZ,ORIENTW,STEER,THR
24.99795450439453,121.32327307568359,0.017911039816086584,0.0016328701462416367,-0.9552126063460847,-0.2953733316758838,-960.0,0.0
24.997956411743164,121.32327307568359,0.016398248045936467,0.0007804705854392016,-0.9854948820867478,-0.16890922327545135,-700.0,0.0
24.997958319091797,121.32327307568359,0.02085210759099738,0.00012018267448989344,-0.9989579128531921,-0.04059881172069223,-627.0,15.0
24.99796022644043,121.32326544628906,0.015265864948854234,0.0026569166292718938,-0.9536514590360617,-0.30051420738424195,-373.0,0.0
24.997962133789063,121.32326544628906,0.01719308585076397,0.001382696787034939,-0.955360764592294,-0.2949377822967937,-657.5,63.0
24.997964041137696,121.32326544628906,0.017417213738424076,0.00039232360871851784,-0.9853333940998338,-0.1697486059426634,-651.0,0.0
24.99796594848633,121.32325781689453,0.015205776131645825,0.001532264898795167,-0.9853066557953366,-0.1701094664676961,-373.0,0.0
24.99796785583496,121.32325781689453,0.015046959231337687,0.0038536082906288913,-0.9535939197827363,-0.30069482016561105,-589.0,0.0
24.997969763183594,121.32325781689453,0.014046005783089755,0.0030463612757077284,-0.9540587403432438,-0.29927470554522695,-707.0,0.0
24.997971670532227,121.32325781689453,0.014525670058736707,0.002177111606348839,-0.985431907408087,-0.16943500510950474,-677.5,27.0
24.99797357788086,121.32325781689453,0.016110176024153,-0.0002142226125761271,-0.9992737808140596,-0.034530092886030116,-654.0,27.0
24.997975485229492,121.3232501875,0.01632046332035748,-0.00014202835219316357,-0.9992542473948518,-0.03499387615433085,-694.0,31.0
24.997977392578125,121.3232501875,0.0175035337190763,-9.462901271475063e-05,-0.9992306075336609,-0.03509715544892357,-694.0,66.0
24.997979299926758,121.3232501875,0.017381685610048932,-4.889544179743639e-05,-0.9992418237712163,-0.03483751198008983,-694.0,66.0
24.99798120727539,121.32324255810546,0.01669048640142201,0.001211085615507008,-0.9992788630372581,-0.034083937892810785,-694.0,0.0
24.997983114624024,121.32324255810546,0.01454366715866951,0.0020864822046554755,-0.9993923352224393,-0.03160836339051595,-694.0,0.0
24.997985021972656,121.32324255810546,0.015155927664928714,5.242735942476032e-05,-0.9993387979657374,-0.03304938711053966,-694.0,0.0
24.99798692932129,121.32323492871093,0.015974003878974644,-0.0005354402962426106,-0.9993377745236252,-0.03268878881102256,-694.0,79.0
24.997988836669922,121.32323492871093,0.015418058893023986,-0.000342321114524692,-0.9993768355620883,-0.03175069791567974,-694.0,66.0
24.997990744018555,121.32323492871093,0.008992844704994087,0.006445716081248029,-0.9997478731212431,-0.019538978424232932,-694.0,0.0
24.997992651367188,121.3232272993164,0.008455978601331167,0.008142940258373992,-0.9997134608538655,-0.020861091472622675,-694.0,0.0
24.99799455871582,121.3232272993164,0.011363373455836006,0.005781692240237061,-0.9995614491638467,-0.026727422696800996,-825.0,0.0
24.997996466064453,121.3232272993164,0.012726384010605352,0.004322937897891402,-0.999468486910355,-0.029700084698045706,-1237.0,3.0
24.997998373413086,121.32321966992187,0.0147053021901492,0.0033796256088614615,-0.9993733511552008,-0.032019325712202215,-1237.0,0.0
24.99800028076172,121.32321966992187,0.01593083510134852,0.002309188745738926,-0.9992704045901201,-0.03463429876016095,-1232.0,0.0
24.998002188110352,121.32321966992187,0.016212676576871806,0.0016942993500899332,-0.999274839035652,-0.034410384162310695,-1232.0,44.0
24.998004095458985,121.32321966992187,0.015293764087840486,0.0019046432523211363,-0.9994383718151509,-0.029755907944253503,-726.0,0.0
24.998004095458985,121.32321204052734,0.01664036747025361,0.001333712240822372,-0.999220551235902,-0.03577162800227927,-1232.0,0.0
24.998006002807617,121.32321204052734,0.016712154338007188,0.001324199310626849,-0.9991730424707768,-0.037042969552396894,-1232.0,0.0
24.99800791015625,121.32321204052734,0.01767687186408651,0.0009404167907928806,-0.9990954567065476,-0.0386640945283246,-1232.0,86.0
24.998009817504883,121.32321204052734,0.01803782940274209,0.0012838472361721806,-0.9992303238256287,-0.034810176587326706,-3793.0,0.0
24.998011724853516,121.3232044111328,0.015769656069866158,0.0033768344216203467,-0.9992602606234232,-0.034911981833397145,-2887.0,0.0
24.99801363220215,121.3232044111328,0.018217175227758557,0.0012370761456016622,-0.9990617526229879,-0.03927109134229507,-338.0,0.0
24.99801553955078,121.3232044111328,0.018060250544277474,0.0011868876872187595,-0.9990509732308783,-0.03961781839438726,-340.0,0.0
24.998017446899414,121.32319678173828,0.01923638850803284,-0.0005067329402594464,-0.9990396133680448,-0.03936439381373826,-340.0,0.0
24.998019354248047,121.32319678173828,0.017727000718018505,0.0016170645697561922,-0.9993297826370822,-0.031986310857035634,-240.0,0.0
24.997834341430664,121.32343329296874,0.011127776950565918,0.0026454867422800346,-0.9991739902442096,-0.03899373282335002,-13.0,32.0
24.997834341430664,121.32342566357421,0.009585269479516297,0.006780847027137712,-0.9993443131101848,-0.03425035148626459,-273.0,1.5
24.997836248779297,121.32342566357421,0.009429726607485875,0.006436495050506418,-0.9992415057094162,-0.03722989464330704,-530.0,68.0
24.997841970825196,121.32341803417968,0.01466880680289048,0.0026768562215558544,-0.9377521986834073,-0.34698483311548933,-267.0,66.0
24.99784578552246,121.32341040478515,0.01442298549726463,0.0026902143355374505,-0.9781386514923491,-0.20743557721110267,-676.5,16.0
24.997847692871094,121.32341040478515,0.015294901503113256,0.002160357912230586,-0.9336173260137666,-0.357938664310808,-235.0,16.0
24.997849600219727,121.32341040478515,0.015133735486429689,0.0017922038980929898,-0.938994912964876,-0.34359323550020493,-858.0,56.0
24.99785150756836,121.32340277539062,0.01608120924335584,0.0028934245092032736,-0.9379845513743826,-0.3462917905276978,-1651.0,0.0
24.997853414916992,121.32340277539062,0.015842469268026457,0.003790633917057991,-0.9408826941247003,-0.338340661403037,-1992.0,0.0
24.997855322265625,121.32340277539062,0.015463297162948638,0.003941225646879511,-0.9414239182148987,-0.3368476798111549,-2441.0,0.0
24.997855322265625,121.32339514599609,0.01869655222900427,-0.0003070377639304762,-0.9787926658603012,-0.20399819097395086,-1298.5,0.0
24.997857229614258,121.32339514599609,0.015761500048949887,0.003904733241898514,-0.9418978993584698,-0.3355065951045052,-1126.0,0.0
24.99785913696289,121.32339514599609,0.017236961362343622,0.0038236471207893285,-0.941194540761428,-0.33740347260597886,-542.0,0.0
24.997862951660156,121.32338751660156,0.01830736728043844,0.002357272894504649,-0.978933944701914,-0.20334113080759197,-401.0,52.0
24.99786485900879,121.32338751660156,0.017872084610911103,0.00679712333553056,-0.9288335145354611,-0.37000363509258277,-417.0,94.0
24.997868673706055,121.32337988720703,0.012057296211846045,0.008183960733381946,-0.9803521360949295,-0.1967163787001051,-390.5,90.0
24.997870581054688,121.32337988720703,0.017852523249478898,0.0022754256324569915,-0.997360883166968,-0.07033760431108925,-83.0,84.0
24.997874395751953,121.32337988720703,0.012343928767913915,0.0075134064291045854,-0.9471316580404838,-0.32051957582008606,-411.0,57.0
24.997874395751953,121.3233722578125,0.007971382665269838,0.012266274995175233,-0.9990268659414422,-0.04160909375805159,-366.0,80.0
24.997876303100586,121.3233722578125,0.010681820322962013,0.010298846761445463,-0.950099634240659,-0.3115935132279523,-581.0,71.0
24.99787821044922,121.32336462841796,0.013895330881722689,0.00865208338323373,-0.9816884888644734,-0.18978875642093143,-385.5,79.0
24.997880117797852,121.32336462841796,0.007314964824981759,0.010617036934897045,-0.9993230413190816,-0.03445618819767109,-367.0,103.0
24.997882025146485,121.32336462841796,0.01538163864532706,0.011659473296740564,-0.9517163279025777,-0.30637149521236523,-556.0,29.0
24.997883932495117,121.32336462841796,0.01295592684614912,0.010730640946379082,-0.9460729132161207,-0.32351667682393026,-790.0,29.0
24.997883932495117,121.32335699902343,0.006952370521124,0.013151218102933872,-0.9992827892797254,-0.03482265147685007,-1039.0,67.0
24.99788583984375,121.32335699902343,0.01266568993968397,0.009735151035959365,-0.9992544535128558,-0.03514746459394777,-903.0,0.0
24.997887747192383,121.32335699902343,0.018083618171260283,0.0078630017947878,-0.9502722300864357,-0.31079550299700853,-694.0,0.0
24.997889654541016,121.3233493696289,0.013568230507197443,0.007296748606301319,-0.9851375261064187,-0.17107517422935806,-713.0,10.5
24.99789156188965,121.3233493696289,0.014370213554784439,0.0053989633594272715,-0.9994637223306131,-0.028924313337895417,-753.0,36.0
24.99789346923828,121.3233493696289,0.01833321273737286,0.007291932980568595,-0.9472035166994975,-0.32002534114697523,-828.0,14.5
24.997897283935547,121.32334174023437,0.017460072110457508,0.005261423570744071,-0.9847347869626464,-0.17310361824507978,-2901.0,32.0
24.99789919128418,121.32334174023437,0.01897662055661851,0.007554973853783296,-0.9491928667391989,-0.31403138692452476,-880.0,43.0
24.997901098632813,121.32333411083984,0.022737212054959915,0.003854817860419831,-0.9990706867108022,-0.036413219061718224,-429.0,7.0
24.997903005981446,121.32333411083984,0.016650960577396495,0.006969830698511241,-0.9506222302519475,-0.30982501887791036,-471.0,3.0
24.99790491333008,121.32333411083984,0.016377090956187397,0.0070892035721819265,-0.9508844551675016,-0.3090312071706162,-517.0,23.0
24.997908728027344,121.3233264814453,0.020009752828977913,0.0027384289534287754,-0.9993008102213649,-0.031464289115025044,-463.0,84.0
24.997910635375977,121.3233264814453,0.018829711635003618,0.004037229439496256,-0.9850004076898808,-0.17147402015746877,-515.0,67.0
24.99791254272461,121.3233264814453,0.015519266538315816,0.008862129145263195,-0.9868732636155014,-0.16050475567413722,-326.0,67.0
24.997914450073242,121.32331885205078,0.016635234024005005,0.012626146093684787,-0.9996776366397048,-0.014438567319578233,-458.0,56.0
24.997916357421875,121.32331885205078,0.021607944661003173,0.008319801332288195,-0.9412315744432973,-0.3369673588113692,-458.0,0.0
24.997918264770508,121.32331885205078,0.013325133392706516,0.010223296649067426,-0.9547250797156169,-0.2970150622236199,-707.0,38.0
24.99792017211914,121.32331122265624,0.015452317229560442,0.011487472183934566,-0.9866632664743291,-0.16163187329628703,-766.0,21.0
24.997922079467774,121.32331122265624,0.016064581723259638,0.01096284293834849,-0.9997090179448759,-0.014269713678195968,-616.0,0.0
24.997923986816406,121.32331122265624,0.01518710481582144,0.008306012066618889,-0.9851073709664417,-0.17106674042153264,-1304.0,0.0
24.997927801513672,121.32330359326171,0.01828394657852263,0.004616110527259874,-0.999590459551904,-0.021524451071454325,-821.5,0.0
24.997929708862305,121.32330359326171,0.01984098370700856,0.004084425609463933,-0.946848353211063,-0.32104181792171116,-1120.0,56.0
24.99793352355957,121.32329596386718,0.0173253704783087,0.0030951534398276016,-0.9988494167634967,-0.044610471799744235,-91.0,30.0
24.997935430908203,121.32329596386718,0.01819124428446961,0.0032865435388165247,-0.949800229729647,-0.31231042388697156,-502.0,0.0
24.99793924560547,121.32328833447265,0.016930490204111807,0.0026762225884027747,-0.9848991091914947,-0.1722786726437892,-1030.5,18.0
24.997941152954102,121.32328833447265,0.01812985288720329,0.0028211645657351568,-0.9507426447544416,-0.3094378336760248,-347.5,68.5
24.997944967651367,121.32328070507812,0.017831218927092413,0.002505504652878086,-0.9530310486187674,-0.3023368823789467,-673.0,0.0
24.997946875,121.32328070507812,0.008051897366662853,0.007620811780030807,-0.9516264894143495,-0.3070571849371558,-451.0,87.5
24.997950689697266,121.32327307568359,0.016372252752390223,0.0037366914310127224,-0.9990495573187747,-0.04022397914331293,-429.0,0.0
24.9979525970459,121.32327307568359,0.017547261944564123,0.0018479638803390892,-0.9542301549636284,-0.298552323698603,-916.0,0.0
24.997956411743164,121.32326544628906,0.017772746738253454,0.008334860188387581,-0.9994345291211236,-0.027299845777150066,-373.0,64.0
24.997958319091797,121.32326544628906,0.019497443638992078,0.002903084210005162,-0.9506018206054603,-0.3097863787438012,-928.5,35.0
24.997962133789063,121.32325781689453,0.015842408782264065,0.008865265595922083,-0.9995532793229577,-0.02374167105767137,-373.0,0.0
24.997964041137696,121.32325781689453,0.015224593426906987,0.003795741390396335,-0.9535531830136346,-0.30081577629314665,-373.0,0.0
24.99796785583496,121.3232501875,0.014855600048564992,0.001421968781312704,-0.9994202898002349,-0.030600220384768645,-373.0,27.0
24.997969763183594,121.3232501875,0.015011796907697892,0.0036603058120543656,-0.9539185417434196,-0.29966758889321377,-373.0,0.0
24.997971670532227,121.3232501875,0.015516768815893204,0.003310860498367617,-0.9535665323475803,-0.3007642539845546,-665.0,0.0
24.99797357788086,121.32324255810546,0.014272685130309657,0.005546333387093565,-0.9993516619842846,-0.03258503236730597,-665.0,0.0
24.997975485229492,121.32324255810546,0.016096117270258135,0.002981122052156987,-0.9543154304665332,-0.2983522868918685,-665.0,0.0
24.997977392578125,121.32323492871093,0.01619874747488004,0.0014947429999692843,-0.9993021867140452,-0.03362299736990423,-444.5,0.0
24.997979299926758,121.32323492871093,0.015419828966905864,0.000425211185548763,-0.9531178283587493,-0.3022059783240247,-431.0,0.0
24.99798120727539,121.32323492871093,0.013606595377160698,0.004003316682049265,-0.9522962167041578,-0.30484545210439556,-792.0,0.0
24.997983114624024,121.32323492871093,0.014185805195897423,0.003977361951039796,-0.9519703650789373,-0.30583552366317707,-705.0,0.0
24.997985021972656,121.32323492871093,0.011668728724025267,0.006154112950526973,-0.9517641384288168,-0.3065468846108362,-751.0,0.0
24.997985021972656,121.3232272993164,0.015844017214876365,0.0026338925209524544,-0.9546196893641072,-0.29739414655816304,-740.0,0.0
24.99798692932129,121.3232272993164,0.015468829792916245,0.0049168579374759365,-0.9520012122357725,-0.305663592392814,-746.0,74.0
24.997988836669922,121.3232272993164,0.012586111889927525,0.005229091031032504,-0.9521168781991365,-0.3054303466304778,-746.0,0.0
24.997988836669922,121.32321966992187,0.015445966353980545,0.004614798213132243,-0.9849006733351162,-0.17236817985022257,-670.5,0.0
24.997990744018555,121.32321966992187,0.014842547591905432,0.005789041563585772,-0.9507357230003589,-0.30959291140099116,-601.0,0.0
24.997992651367188,121.32321966992187,0.014564940340196578,0.006075896775057986,-0.949113937242186,-0.31453724759382834,-601.0,0.0
24.99799455871582,121.32321966992187,0.015302807245440803,0.0024758707294501607,-0.9837366010854518,-0.1789469022905476,-510.5,0.0
24.997996466064453,121.32321204052734,0.015231852986614813,0.005137231656252573,-0.950231383583367,-0.31113006469761845,-287.0,0.0
24.997998373413086,121.32321204052734,0.01463512663086098,0.003801542628794105,-0.9509491997014687,-0.3089773145868092,-484.5,0.0
24.99800028076172,121.32321204052734,0.015840213679878763,0.0037532065237101814,-0.9507270286220914,-0.30960154734557654,-417.5,0.0
24.99800028076172,121.3232044111328,0.017493902856283165,0.00505051755807011,-0.9525222462189705,-0.3039240465860133,-682.0,0.0
24.998002188110352,121.3232044111328,0.0191550274323794,0.001062357379085826,-0.9990576086312452,-0.03893393066313335,-131.0,0.0
24.998004095458985,121.3232044111328,0.016740061902293674,0.005438510076349302,-0.9511631439200938,-0.30818641531336105,-238.0,0.0
24.998006002807617,121.3232044111328,0.01747199362494407,0.005198155751773599,-0.9496085208255813,-0.3129079190289076,-207.0,0.0
24.99800791015625,121.32319678173828,0.01598055740964482,0.0036835032833399013,-0.9514021792135464,-0.3075141410994846,-273.0,0.0
24.998009817504883,121.32319678173828,0.016814494070269845,0.004357529059925519,-0.9467912558652652,-0.32137921922042006,-207.0,0.0
24.998011724853516,121.32319678173828,0.015458197343977595,0.005212628864206585,-0.9538318619875926,-0.299897735390718,-124.0,0.0
24.99801363220215,121.32319678173828,0.014017941376408397,0.008216589645850106,-0.948015030409818,-0.3178104578065848,-174.0,0.0
24.99801363220215,121.32318915234374,0.0181893629197645,0.0009074674316745177,-0.9548071097176809,-0.2966676706552331,-109.0,0.0
24.997847692871094,121.32343329296874,0.005379676598538077,0.007598496858573596,-0.9996166784779498,-0.026073320346600946,110.0,0.0
24.99784578552246,121.32344092236328,0.00834430881053471,0.003187721787385192,-0.9993876956856886,-0.033829641622841654,109.0,0.0
24.99784387817383,121.32344092236328,0.009399847923979746,0.0024673937617456765,-0.9992244877961763,-0.03815727735962659,89.0,48.0
24.997841970825196,121.32344092236328,0.009929077190001372,0.002219479973389521,-0.9992229402041441,-0.03807890629453585,89.0,99.0
24.997841970825196,121.3234485517578,0.0016582243105520025,0.012897306429893306,-0.9998352472794109,-0.012664441428992748,89.0,97.0
24.997840063476563,121.3234485517578,-0.008065084610838023,0.024074409952295473,-0.9996761197294944,-0.001741504593855718,89.0,102.0
24.997847692871094,121.32344092236328,0.016797216314610106,0.0030095034816586255,-0.9986139567131711,-0.04978917423033736,-452.0,79.0
24.997849600219727,121.32343329296874,0.016711283744255623,0.002230860361896667,-0.9985833223324969,-0.050468847986229436,-452.0,79.0
24.99785150756836,121.32343329296874,0.018200371166277332,0.002452597646715903,-0.998453458297205,-0.05247306803060405,-1092.0,78.0
24.997853414916992,121.32342566357421,0.017267024348645472,0.0014897380346053485,-0.9984200961894946,-0.05345037021099037,-1631.0,76.0
24.997855322265625,121.32342566357421,0.01663151569638434,0.0018312289389136233,-0.9983504898215687,-0.05492120500542436,-1144.0,79.0
24.997857229614258,121.32342566357421,0.01675162704451429,0.0028402465369637402,-0.9982061327963688,-0.05740934104036425,-1144.0,96.0
24.99785913696289,121.32341803417968,0.016636181658339584,0.0034453526025449675,-0.9981848737773144,-0.0577782378360737,-1144.0,96.0
24.997861044311524,121.32341803417968,0.014490351754418193,0.004894011477630473,-0.9982319518703406,-0.057437345193002295,-2056.0,97.0
24.997862951660156,121.32341803417968,0.013092201821689756,0.005278169633759079,-0.9984721007028301,-0.05342470678305226,-2299.0,94.0
24.99786485900879,121.32341040478515,0.012498662693567307,0.007826943334597521,-0.998670505331637,-0.0493937665051191,-2299.0,94.0
24.997866766357422,121.32341040478515,0.012059799385326829,0.00858342722998406,-0.9987107909903603,-0.04855555555425115,-1295.0,95.0
24.997868673706055,121.32341040478515,0.013201269205295869,0.008915667515729989,-0.9985281759266684,-0.05184321792364509,-707.0,103.0
24.997870581054688,121.32340277539062,0.014047512194492469,0.01000025007345137,-0.9982339067990272,-0.05684830442823386,-707.0,103.0
24.99787248840332,121.32340277539062,0.014852575257871682,0.010051307951229398,-0.9979765890080593,-0.06100081973644376,-2057.0,99.0
24.997874395751953,121.32339514599609,0.012814771447173686,0.004601095018579384,-0.9155291720718213,-0.40202107736146425,-2508.0,99.0
24.997876303100586,121.32339514599609,0.01361494712986002,0.007885953014341699,-0.9723853317892787,-0.2328501910687666,-1813.0,92.0
24.99787821044922,121.32339514599609,0.015695124686177616,0.012324810133030547,-0.9978637317380913,-0.06220719410165257,527.0,86.0
